PhaseID,PhaseName,PhaseGoal,PhaseStartDate,PhaseEndDate,ShoulderNotes,GripStatus,SessionID,SessionDate,ProgramDay,PhaseWeek,WorkoutName,SessionStartTime,SessionEndTime,ExerciseLogID,ExerciseName,Category,MovementPattern,MuscleGroup,IsUnilateral,IsTimed,SetNumber,WeightLbs,Reps,DurationSeconds,DistanceValue,DistanceUnit,TempoEccentric,TempoPause,TempoConcentric,RIR,SupersetGroupID,GeneralNotes,ExerciseDateTime
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1925,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,1,,,360,0.6,km,,,,,,"Warmup 6.1 kph, 5% incline",2026-06-06T15:55:54.548Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1926,Half-Kneeling Single Arm Cable Row,Pull,Pull,,TRUE,FALSE,1,60,12,,,,2,2,2,2+,,"Single pulley, adjustable, set at 14 (nipple height when kneeling); Tempo 2-2-2; RIR 2+",2026-06-06T16:04:06.396Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1927,Half-Kneeling Single Arm Cable Row,Pull,Pull,,TRUE,FALSE,2,65,12,,,,2,2,2,2,,Tempo 2-2-2; RIR 2,2026-06-06T16:07:04.295Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1928,Half-Kneeling Single Arm Cable Row,Pull,Pull,,TRUE,FALSE,3,67.5,11,,,,2,2,2,1,,"Single pulley, adjustable, set at 14 (nipple height when kneeling); Tempo 2-2-2; RIR 1",2026-06-06T16:10:26.243Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1929,Chest Supported Rear Delt Fly,Pull,Pull,Back,FALSE,FALSE,1,10,15,,,,,,,,,Warmup set - 5 lbs dbs. Bench at 3.,2026-06-06T16:14:23.730Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1930,Chest Supported Rear Delt Fly,Pull,Pull,Back,FALSE,FALSE,2,20,14,,,,2,2,2,1,,Working set- tempo 2-2-2; RIR 1;  10lbs dbs. Bench at 3.,2026-06-06T16:16:33.972Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1931,Chest Supported Rear Delt Fly,Pull,Pull,Back,FALSE,FALSE,3,20,13,,,,2,2,2,1,,Working set- tempo 2-2-2; RIR 1;  10lbs dbs. Bench at 3.,2026-06-06T16:18:48.909Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1932,Face Pull (w External Rotation),Pull,Pull,,FALSE,FALSE,1,30,20,,,,2,2,2,2,,Tempo 2-2-2; RIR 2,2026-06-06T16:25:11.180Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1933,Face Pull (w External Rotation),Pull,Pull,,FALSE,FALSE,2,35,20,,,,2,2,2-Jan,2-1,,Tempo 2-2-2; RIR 2-1,2026-06-06T16:28:14.265Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1934,Face Pull (w External Rotation),Pull,Pull,,FALSE,FALSE,3,37.5,20,,,,2,2,2-Jan,2-1,,Tempo 2-2-2; RIR 2-1; slight subluxation on left when fatigue hit around 14 and 18 rep but paused and reset,2026-06-06T16:32:36.373Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1935,Standing One Arm Extended Cable Curls,Arms_Biceps,Curl,Upper Arms,TRUE,FALSE,1,25,12,,,,2,2,2,2,,Tempo 2-2-2 (strict slow count); RIR 2,2026-06-06T16:35:59.339Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1936,Standing One Arm Extended Cable Curls,Arms_Biceps,Curl,Upper Arms,TRUE,FALSE,2,27.5,12,,,,2,2,2,2,,Left quicker to fatigue; Tempo 2-2-2 (strict slow count); RIR 2,2026-06-06T16:40:59.255Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1937,Standing One Arm Extended Cable Curls,Arms_Biceps,Curl,Upper Arms,TRUE,FALSE,3,27.5,10,,,,2,2,Jan-00,1-0,,Left quicker to fatigue; Tempo 2-2-2 (strict slow count); RIR 1-0,2026-06-06T16:44:41.082Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1938,Suitcase Carries,Carry,Carry,Other,TRUE,TRUE,1,75,,60,,,,,,,,"2.5 mph, 1% incline",2026-06-06T16:50:32.909Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1939,Suitcase Carries,Carry,Carry,Other,TRUE,TRUE,2,75,,60,,,,,,,,"2.5 mph, 1% incline; right starting to fail/roll to tips",2026-06-06T16:53:21.730Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1940,Suitcase Carries,Carry,Carry,Other,TRUE,TRUE,3,75,,39.6,,,,,,,,"Today feel like I’m pushing g cardio capacity too. Mph might be too fast; 2.5 mph, 1% incline; right starting to fail/roll to tips",2026-06-06T16:55:54.484Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1941,Suitcase Carries,Carry,Carry,Other,TRUE,TRUE,4,75,,39.6,,,,,,,,"Today feel like I’m pushing g cardio capacity too. Mph might be too fast; 2.5 mph, 1% incline; right starting to fail/roll to tips",2026-06-06T16:58:23.766Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260606-01,6/6/2026,3,5,Phase 6 - Day 3: Stability Pull plus Capacity,2026-06-06T15:55:54.548Z,2026-06-06T17:09:40.677Z,E-20260606-1942,Rowing,Pull,Pull,Cardio,FALSE,TRUE,1,,,480,2.04,km,,,,,,Capacity finisher,2026-06-06T17:09:40.677Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1943,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,1,,,360,0.6,km,,,,,,"Warmup: 6.1kph, 5% incline",2026-06-07T15:31:44.412Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1944,DB Spider Curl (Hammer),Arms_Biceps,Curl,Upper Arms,FALSE,FALSE,1,80,15,,,,2,1,3-Jan,2-1,,Tempo 2-1-3; RIR 2-1,2026-06-07T15:31:59.174Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1945,DB Spider Curl (Hammer),Arms_Biceps,Curl,Upper Arms,FALSE,FALSE,2,80,15,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; contraction tough bit squeezed as much as possible and held eccentric for solid 3 count,2026-06-07T15:35:39.074Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1946,DB Spider Curl (Hammer),Arms_Biceps,Curl,Upper Arms,FALSE,FALSE,3,80,12,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; contraction tough bit squeezed as much as possible and held eccentric for solid 3 count,2026-06-07T15:38:09.746Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1947,Kneeling Single Arm Rope Cable Extension,Arms_Triceps,Extension,,TRUE,FALSE,1,27.5,10,,,,3,1,3-Jan,1-2,,Tempo 3-1-3; RIR: 1-2,2026-06-07T15:43:46.821Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1948,Kneeling Single Arm Rope Cable Extension,Arms_Triceps,Extension,,TRUE,FALSE,2,30,9,,,,3,1,Jan-00,1-0,,Tempo 3-1-3; RIR: 1-0,2026-06-07T15:46:59.614Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1949,Kneeling Single Arm Rope Cable Extension,Arms_Triceps,Extension,,TRUE,FALSE,3,30,6,,,,3,1,Jan-00,1-0,,Tempo 3-1-3; RIR: 1-0,2026-06-07T15:49:57.307Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1950,Standing Single Arm Cable Curl,Arms_Biceps,Curl,Upper Arms,TRUE,FALSE,1,30,10,,,,2,1,2-Jan,2-1,2026-06-07T15:54:16.434Z,Tempo 2-1-2; RIR 2-1,2026-06-07T15:54:17.041Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1951,Single Arm Cable Extensions,Arms_Triceps,Extension,Upper Arms,TRUE,FALSE,1,30,8,,,,2,1,2-Jan,2-1,2026-06-07T15:54:16.434Z,Tempo 2-1-2; RIR 2-1,2026-06-07T15:54:28.550Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1952,Standing Single Arm Cable Curl,Arms_Biceps,Curl,Upper Arms,TRUE,FALSE,2,30,9,,,,2,1,2-Jan,2-1,2026-06-07T15:58:49.901Z,Tempo 2-1-2; RIR 2-1,2026-06-07T15:58:58.084Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1953,Single Arm Cable Extensions,Arms_Triceps,Extension,Upper Arms,TRUE,FALSE,2,30,7,,,,2,1,2-Jan,2-1,2026-06-07T15:58:49.901Z,Tempo 2-1-2; RIR 2-1,2026-06-07T15:59:03.166Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1954,Standing Single Arm Cable Curl,Arms_Biceps,Curl,Upper Arms,TRUE,FALSE,3,30,8,,,,2,1,2-Jan,2-1,2026-06-07T16:04:11.492Z,Tempo 2-1-2; RIR 2-1; tap at 7.5,2026-06-07T16:04:22.435Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1955,Single Arm Cable Extensions,Arms_Triceps,Extension,Upper Arms,TRUE,FALSE,3,30,8,,,,2,1,2-Jan,2-1,2026-06-07T16:04:11.492Z,Tempo 2-1-2; RIR 2-1,2026-06-07T16:04:28.108Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1956,Farmer’s Hold,Carry,Carry,Other,FALSE,TRUE,1,150,,79.8,,,,,,,,80/60=1.333,2026-06-07T16:07:29.938Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1957,Farmer’s Hold,Carry,Carry,Other,FALSE,TRUE,2,150,,70.2,,,,,,,,70/60=1.167,2026-06-07T16:10:11.502Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1958,Farmer’s Hold,Carry,Carry,Other,FALSE,TRUE,3,150,,49.8,,,,,,,,50/60=0.833; forearms burning,2026-06-07T16:13:08.085Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1959,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,2,,,45,0.1,km,,,,,,"Athletic capacity; 12% incline, 4.8 mph ",2026-06-07T16:16:00.046Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1960,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,3,,,45,0.1,km,,,,,,"Athletic capacity; 12% incline, 4.8 mph ",2026-06-07T16:17:24.301Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1961,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,4,,,45,0.1,km,,,,,,"Athletic capacity; 12% incline, 4.8 mph ",2026-06-07T16:18:57.345Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1962,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,5,,,45,0.1,km,,,,,,"Athletic capacity; 12% incline, 4.8 mph ",2026-06-07T16:20:22.762Z
6,Phase 6 - Athletic Capacity Integration,Integrate athletic capacity work with strength training; introduce floor press and new pressing patterns,2026-05-09,2026-06-07,Right anterior capsule awareness during floor press and machine press; superior humeral glide noted during single arm extensions; overhead extension continues to help,Grip holding well; farmer's walk at 150 lbs with 1% incline; forearm fatigue preceding finger roll,S-20260607-01,6/7/2026,4,5,Phase 6 - Day 4: Arms plus Athletic Capacity,2026-06-07T15:31:44.412Z,2026-06-07T16:21:58.858Z,E-20260607-1963,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,6,,,45,0.1,km,,,,,,"Athletic capacity; 12% incline, 4.8 mph ",2026-06-07T16:21:58.858Z
